piRNA Div_Group
647 1.07907703565697 Medium-high
648 1.0703354156829 Medium-high
649 1.0703354156829 Medium-high
650 1.0703354156829 Medium-high
651 1.0703354156829 Medium-high
652 1.0703354156829 Medium-high
653 1.0703354156829 Medium-high
654 1.0703354156829 High
655 1.06141422082233 Medium-high
656 1.05230591822029 Medium-high
657 1.05230591822029 Medium-high
658 1.04300249086363 Medium-high
659 1.04300249086363 High
660 1.04300249086363 Medium-high
661 1.04300249086363 High
662 1.04300249086363 High
663 1.03349539517991 Medium-high
664 1.03349539517991 Low
665 1.03349539517991 Medium-low
666 1.03349539517991 High
667 1.02377551389056 Medium-low
668 1.02377551389056 High
669 1.01383310346626 High
670 1.01383310346626 Medium-high
671 1.00365773542539 Medium-high
672 1.00365773542539 High
673 1.00365773542539 Medium-high
674 1.00365773542539 Medium-high
675 1.00365773542539 Medium-high
676 1.00365773542539 Medium-high
677 0.993238230589202 Medium-high
678 0.993238230589202 Medium-low
679 0.993238230589202 High
680 0.982562585254502 Medium-low
681 0.982562585254502 High
682 0.982562585254502 Medium-high
683 0.982562585254502 Medium-high
684 0.971617888061425 Medium-low
686 0.971617888061425 Medium-high
687 0.971617888061425 High
688 0.971617888061425 High
689 0.971617888061425 Medium-high
690 0.96039022611245 Medium-high
691 0.96039022611245 Medium-high
692 0.96039022611245 High
693 0.948864578630618 Medium-low
694 0.948864578630618 Medium-high
695 0.948864578630618 Medium-low
696 0.948864578630618 High
697 0.948864578630618 Medium-high
698 0.948864578630618 High
699 0.937024696117954 Medium-high
700 0.937024696117954 Medium-high
701 0.937024696117954 Medium-high
702 0.937024696117954 Medium-high
703 0.937024696117954 Medium-low
704 0.937024696117954 Medium-high
705 0.92485296257497 Medium-high
706 0.92485296257497 Medium-high
707 0.92485296257497 Medium-high
708 0.92485296257497 High
709 0.912330237849576 Medium-high
710 0.912330237849576 Medium-low
711 0.912330237849576 Medium-high
712 0.912330237849576 High
713 0.912330237849576 Medium-low
714 0.912330237849576 High
715 0.912330237849576 Medium-high
716 0.912330237849576 High
717 0.912330237849576 Medium-high
718 0.912330237849576 Medium-high
719 0.912330237849576 Medium-high
720 0.912330237849576 High
721 0.912330237849576 Medium-high
723 0.899435676574123 Medium-high
724 0.899435676574123 Medium-high
725 0.899435676574123 Medium-high
726 0.899435676574123 High
727 0.886146519390439 Medium-low
728 0.886146519390439 High
729 0.886146519390439 Medium-high
730 0.886146519390439 High
731 0.886146519390439 High
732 0.886146519390439 Medium-low
733 0.886146519390439 High
734 0.886146519390439 Medium-high
735 0.886146519390439 Medium-high
736 0.886146519390439 High
737 0.87243785121204 Medium-low
738 0.87243785121204 Low
739 0.87243785121204 Medium-high
740 0.87243785121204 Medium-low
741 0.87243785121204 Medium-high
742 0.87243785121204 High
743 0.87243785121204 Medium-high
744 0.858282320074046 High
745 0.858282320074046 Medium-low
746 0.858282320074046 Medium-high
747 0.858282320074046 High
748 0.858282320074046 High
750 0.858282320074046 High
751 0.843649808599322 Medium-low
752 0.843649808599322 Medium-high
753 0.843649808599322 Medium-high
754 0.843649808599322 High
755 0.843649808599322 Medium-high
757 0.828507048162541 Medium-low
758 0.828507048162541 Medium-high
759 0.828507048162541 Medium-high
760 0.828507048162541 Medium-high
761 0.828507048162541 Medium-low
762 0.812817163323934 Medium-high
763 0.812817163323934 Medium-high
764 0.812817163323934 Medium-high
765 0.812817163323934 High
766 0.812817163323934 Medium-high
767 0.812817163323934 Medium-high
768 0.812817163323934 High
769 0.812817163323934 Medium-high
770 0.812817163323934 Medium-high
771 0.812817163323934 Medium-high
772 0.796539130841365 Low
773 0.796539130841365 Medium-high
774 0.796539130841365 Medium-low
776 0.796539130841365 Medium-low
778 0.796539130841365 Medium-low
779 0.796539130841365 Medium-high
780 0.796539130841365 Medium-high
781 0.779627133288775 Medium-high
782 0.779627133288775 Medium-high
783 0.779627133288775 Medium-high
784 0.779627133288775 Low
785 0.779627133288775 Medium-low
786 0.779627133288775 High
787 0.762029781639574 Medium-high
788 0.762029781639574 Medium-high
789 0.762029781639574 Medium-low
790 0.762029781639574 Medium-high
791 0.762029781639574 High
792 0.762029781639574 High
793 0.743689173586824 Medium-low
794 0.743689173586824 Medium-high
795 0.743689173586824 Medium-high
796 0.743689173586824 Medium-low
797 0.724539744106106 Medium-high
798 0.724539744106106 Medium-high
799 0.724539744106106 Medium-high
800 0.724539744106106 Medium-low
801 0.724539744106106 Medium-high
802 0.724539744106106 Medium-high
803 0.724539744106106 High
804 0.724539744106106 High
805 0.704506850708305 Medium-high
806 0.704506850708305 Medium-low
807 0.704506850708305 Medium-high
808 0.704506850708305 Medium-high
810 0.704506850708305 Medium-high
811 0.704506850708305 High
812 0.704506850708305 Medium-high
813 0.704506850708305 Medium-high
814 0.704506850708305 Medium-high
815 0.68350501632497 Medium-low
816 0.68350501632497 Low
817 0.68350501632497 Medium-low
818 0.68350501632497 Medium-low
819 0.68350501632497 High
820 0.68350501632497 High
821 0.68350501632497 Medium-high
822 0.68350501632497 Medium-high
823 0.68350501632497 Medium-high
824 0.661435725323912 Medium-high
825 0.661435725323912 Medium-high
826 0.661435725323912 Medium-high
827 0.661435725323912 Medium-high
828 0.661435725323912 Medium-low
829 0.661435725323912 Medium-high
830 0.661435725323912 High
831 0.638184628934729 Medium-low
833 0.638184628934729 Medium-high
834 0.638184628934729 Medium-high
835 0.638184628934729 Medium-high
836 0.638184628934729 Medium-high
837 0.638184628934729 High
838 0.638184628934729 Medium-high
839 0.638184628934729 High
840 0.638184628934729 Medium-high
841 0.638184628934729 High
842 0.638184628934729 Medium-high
843 0.638184628934729 High
844 0.638184628934729 High
845 0.613617959368013 Medium-high
846 0.613617959368013 Medium-low
847 0.613617959368013 Medium-low
848 0.613617959368013 Medium-high
849 0.613617959368013 Medium-high
850 0.613617959368013 Medium-high
851 0.613617959368013 Medium-high
852 0.613617959368013 High
853 0.58757786752429 Medium-low
854 0.58757786752429 High
855 0.58757786752429 Medium-low
856 0.58757786752429 Medium-high
857 0.58757786752429 Medium-low
858 0.58757786752429 Medium-high
859 0.58757786752429 Medium-high
860 0.58757786752429 Medium-low
861 0.58757786752429 High
862 0.58757786752429 High
863 0.58757786752429 High
864 0.58757786752429 Medium-low
865 0.58757786752429 Medium-low
866 0.559876271647663 Medium-low
867 0.559876271647663 Medium-high
868 0.559876271647663 Medium-low
869 0.559876271647663 Medium-high
870 0.559876271647663 High
871 0.559876271647663 Medium-high
872 0.559876271647663 Medium-high
873 0.559876271647663 High
