piRNA Div_Group
1144 0 Medium-low
1145 0 Low
1146 0 Medium-high
1147 0 Medium-high
1148 0 Medium-low
1150 0 Medium-low
1152 0 Medium-high
1154 0 Medium-high
1155 0 Medium-low
1156 0 Medium-high
1157 0 Medium-low
1158 0 Medium-high
1159 0 Medium-low
1160 0 Medium-low
1164 0 Medium-low
1165 0 Medium-high
1166 0 Medium-low
1167 0 Medium-low
1168 0 Medium-low
1169 0 Medium-low
1170 0 Medium-low
1171 0 Medium-low
1172 0 Medium-low
1173 0 Medium-low
1174 0 Medium-low
1181 0 Medium-low
1182 0 Medium-low
1183 0 Medium-low
1184 0 Medium-high
1185 0 Medium-high
1186 0 High
1187 0 Medium-high
1188 0 Medium-high
1189 0 Medium-high
1190 0 Medium-low
1191 0 Medium-high
1192 0 Medium-high
1193 0 Medium-high
1194 0 Medium-high
1195 0 Medium-low
1196 0 Medium-low
1197 0 Medium-high
1198 0 Medium-high
1199 0 Medium-low
1200 0 Medium-high
1201 0 Medium-high
1202 0 Medium-low
1203 0 Medium-high
1205 0 Medium-high
1206 0 Medium-low
1207 0 Medium-high
1208 0 Medium-low
1209 0 Medium-high
1210 0 Medium-low
1213 0 Medium-high
1214 0 Medium-low
1215 0 Medium-low
1216 0 Medium-low
1218 0 Medium-low
1219 0 Medium-high
1220 0 Medium-low
1221 0 Medium-low
1222 0 Medium-high
1223 0 Medium-high
1224 0 Medium-low
1225 0 Medium-low
1226 0 Medium-low
1227 0 Medium-low
1228 0 Medium-low
1229 0 Medium-low
1230 0 Medium-low
1231 0 Medium-high
1235 0 Medium-high
1236 0 Medium-high
1237 0 Medium-low
